Registro_ANS;CNPJ;Razao_Social;Nome_Fantasia;Modalidade;Logradouro;Numero;Complemento;Bairro;Cidade;UF;CEP;DDD;Telefone;Fax;Endereco_eletronico;Representante;Cargo_Representante;Regiao_de_Comercializacao;Data_Registro_ANS
"341894";"00119565000192";"UNIODONTO FRONTEIRA OESTE/RS COOPERATIVA ODONTOLÓGICA LTDA.";"UNIODONTO FRONTEIRA OESTE/RS";"Cooperativa odontológica";"AV. 24 DE MAIO";"1091";;"CENTRO";"Sant'Ana do Livramento";"RS";"97573450";"55";"32423833";;"adm@uniodontofronteiraoeste.com.br";"LUIZ FERNANDO MENDONÇA BIDART";"PRESIDENTE";5;"1998-12-17"
"358436";"00891689000191";"UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS";"UNIODONTO GOIANIA";"Cooperativa odontológica";"RUA T-27";"1115";"Quadra 65, Lote 4";"SETOR BUENO";"Goiânia";"GO";"74215030";"62";"32549100";"32549101";"uniodonto@uniodontogoiania.com.br";"FÁBIO ARAÚJO GONÇALVES PRUDENTE";"REPRESENTANTE ";5;"1998-12-17"
"343056";"00531736000196";"UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA";"UNIODONTO DE JACAREÍ";"Cooperativa odontológica";"AVENIDA MAJOR ACÁCIO FERREIRA";"670";;"JD. LEONÍDIA";"Jacareí";"SP";"12327070";"12";"39528859";"39528859";"uniodonto@uniodontojac.com.br";"GLÓRIA DE FÁTIMA CHAVES";"PRESIDENTE";5;"1998-12-18"
"401919";"02021621000187";"UNIODONTO LEOPOLDINA - COOPERATIVA ODONTOLÓGICA";;"Cooperativa odontológica";"RUA JOSÉ PERES";"46";"LOJA 01";"CENTRO";"Leopoldina";"MG";"36700000";"32";"34415754";"34415754";"uniodonto@leopoldina.com.br";"MARCELO RESENDE VIEIRA";"PRESIDENTE";5;"1999-03-11"
"300195";"72515208000154";"UNIODONTO MACAÉ - COOPERATIVA ODONTOLÓGICA";"UNIODONTO MACAE";"Cooperativa odontológica";"RUA MARECHAL DEODORO";"411";;"CENTRO";"Macaé";"RJ";"27910310";"22";"27629645";"2227593737";"gerencia@uniodontomacae.com.br";"MARCOS STHEL ANTUNES";"DIRETOR PRESIDENTE";5;"1998-12-18"
"321125";"24243925000121";"UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA";"UNIODONTO MACEIO";"Cooperativa odontológica";"AV. SANTA RITA DE CASSIA";"278";;"FAROL";"Maceió";"AL";"57051600";"08";"221233300";"221233300";"uniodonto@uniodontomaceio.com.br";"JOSE ZENOU COSTA FILHO";"PRESIDENTE";3;"1998-12-22"
"381144";"01367538000100";"UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA";"UNIODONTO DE MARINGA";"Cooperativa odontológica";"AVENIDA PAPA JOAO XXIII";"513";;"ZONA 02";"Maringá";"PR";"87010060";"44";"32271150";;"uniodonto@uniodontomaringa.com.br";"VAMPRÉ LUIZ CARDOSO OLIVEIRA";"DIRETOR PRESIDENTE";5;"1998-12-16"
"382337";"01066312000160";"UNIODONTO METROPOLITANA COOPERATIVA ODONTOLÓGICA.";"UNIODONTO DUQUE DE CAXIAS";"Cooperativa odontológica";"AVENIDA PRESIDENTE VARGAS";"263";"GRUPO 102";"CENTRO";"Duque de Caxias";"RJ";"25070330";"21";"26718785";;"presidencia@uniodonto-metropolitana.com.br";"FLÁVIO ARAÚJO DE ASSIS";"DIRETOR-PRESIDENTE";5;"1998-12-29"
"303291";"02313780000155";"UNIODONTO MOSSORÓ - COOPERATIVA DOS CIRURGIÕES DENTISTAS DE MOSSORÓ E REGIÃO OESTE";"UNIODONTO MOSSORÓ";"Cooperativa odontológica";"AV DIOCESANA";"266";;"NOVA BETANIA";"Mossoró";"RN";"59603200";"84";"33161115";"33162990";"gerencia@uniodontomossoro.com.br";"FRANCISCO AVES DE OLIVEIRA";"PRESIDENTE";6;"1998-12-24"
"419729";"02768410000102";"UNIODONTO PASSOS - COOPERATIVA ODONTOLÓGICA";"UNIODONTO PASSOS";"Cooperativa odontológica";"RUA BONSUCESSO";"472";;"SÃO FRANCISCO";"Passos";"MG";"37902000";"35";"35213567";;"UNIODONTOPASSOS@PASSOSNET.COM.BR";"LUIZ FERNANDO LEMOS REIS";"DIRETOR PRESIDENTE";5;"2015-03-24"
"361593";"96396395000162";"UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO";"UNIODONTO PAULISTA";"Cooperativa odontológica";"Rua Silvia ";"110";"10º andar - Edifício Santa Lúcia ";"Bela Vista ";"São Paulo";"SP";"01331010";"11";"31253040";"31593181";"ans@uniodontopaulista.com.br";"LUIZ EDUARDO ZACCHARIAS";"PRESIDENTE";5;"1998-12-18"
"402109";"02772726000178";"UNIODONTO PAULO AFONSO COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA.";"UNIODONTO PAULO AFONSO";"Cooperativa odontológica";"AV. GETULIO VARGAS";"421";"SALA 206, 2 ANDAR";"CENTRO";"Paulo Afonso";"BA";"48601260";"75";"32810003";"32810003";"uniodonto@uniodontopauloafonso.com.br";"CYNARA MAIA DE OLIVEIRA";"DIRETOR PRESIDENTE";5;"1999-03-15"
"346004";"52204526000197";"UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA";"UNIODONTO DE PIRACICABA";"Cooperativa odontológica";"RUA ALFARES JOSÉ CAETANO ";"1352";;"CENTRO";"Piracicaba";"SP";"13400123";"19";"34011770";"34011770234";"atendimento@uniodontopiracicaba.com.br";"CLAUDIO ROBERTO ZAMBELLO";"DIRETOR PRESIDENTE";5;"1998-12-16"
"378941";"02260283000136";"UNIODONTO PIRASSUNUNGA - COOPERATIVA ODONTOLÓGICA";"UNIODONTO DE PIRASSUNUNGA";"Cooperativa odontológica";"RUA JOAQUIM PROCÓPIO DE ARAÚJO";"1470";;"CENTRO";"Pirassununga";"SP";"13630082";"19";"35611165";"35611165";"uniopirass@uniodontopirassununga.com.br";"EDGAR SAGGIORATTO";"PRESIDENTE";5;"1998-12-16"
"315818";"82621210000161";"UNIODONTO PONTA GROSSA COOPERATIVA ODONTOLÓGICA";"UNIODONTO PONTA GROSSA";"Cooperativa odontológica";"RUA BARÃO DO CERRO AZUL";"618";;"CENTRO";"Ponta Grossa";"PR";"84010210";;;;"uniodontopg@uol.com.br";"RUBENS PUPO BANDEIRA";"DIRETOR PRESIDENTE";5;"1998-12-16"
"366439";"88938089000182";"UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA";"UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA";"Cooperativa odontológica";"AV. INDEPENDÊNCIA";"914";;"INDEPENDÊNCIA";"Porto Alegre";"RS";"90035072";"51";"33024000";"33024077";"regulacao@uniodontopoa.com.br";"JULIO CESAR CORDOVA MACIEL";"DIRETOR PRESIDENTE";4;"1998-12-17"
"344451";"26185199000163";"UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA";"UNIODONTO MINAS";"Cooperativa odontológica";"AV JOÃO XXIII";"697";;"SANTA MARIA";"Uberlândia";"MG";"38408056";"34";"32288118";;"gerencia@uniodontouberlandia.com.br";"RICARDO MANOEL LOURENÇO";"PRESIDENTE";5;"1998-12-17"
"406121";"03150035000103";"UNIODONTO RESENDE - COOPERATIVA ODONTOLOGICA";"UNIODONTO RESENDE COOPERATIVA ODONTOLOGICA";"Cooperativa odontológica";"RUA ISAAC DAVID HALPERN";"64";;"COMERCIAL";"Resende";"RJ";"27541140";;;"33551752";"uniodonto@uniodontoresende.com.br";"ANA PAULA DA COSTA";"PRESIDENTE";5;"1999-07-07"
"367966";"02662309000172";"UNIODONTO RIO GRANDE-LITORAL COOPERATIVA ODONTOLOGICA LTDA";;"Cooperativa odontológica";"RUA LUIZ LOREA";"263";;"CENTRO";"Rio Grande";"RS";"96200350";"53";"32321563";;"uniodonto@uniodontoriogrande.com.br";"DANIELI DUVAL PINTO DEVILLA";"SUPERINTENDENTE";6;"1998-12-29"
"305421";"72120124000111";"UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA";"UNIODONTO/RS";"Cooperativa odontológica";"RUA QUINTINO BANDEIRA";"64";"1º ANDAR - EDIF. SAMPAIO";"SÃO GERALDO";"Porto Alegre";"RS";"90220050";"51";"32257671";"32868554";"uniodontors@uniodonto-rs.com.br";"IRNO AUGUSTO PRETTO";"PRESIDENTE";3;"1998-12-23"
"327441";"01290793000193";"UNIODONTO SUDESTE MINEIRO COOPERATIVA DE SAÚDE ODONTOLÓGICA LTDA";"UNIODONTO SUDESTE MINEIRO ";"Cooperativa odontológica";"RUA OSCAR VIDAL";"373";;"CENTRO";"Juiz de Fora";"MG";"36016290";"32";"32150706";"32151561";"uniodonto@uniodontojf.com.br";"MAGALI DE FREITAS MACIEL";"DIRETORA PRESIDENTE";5;"1998-12-21"
"314871";"02033677000151";"UNIODONTO SUDOESTE GOIANO - COOPERATIVA DE TRABALHO ODONTOLOGICO";;"Cooperativa odontológica";"RUA NIVALDO RIBEIRO";"05";;"CENTRO";"Rio Verde";"GO";"75901120";"64";"36216063";;"gerencia@uniodontosudoeste.com.br";"FERNANDO FERREIRA DE ALMEIDA";"PRESIDENTE";5;"1998-12-17"
"363171";"72261803000100";"UNIODONTO SUL FLUMINENSE COOP DE TRAB ODONTOLOGICO LTDA";"UNIDONTO SUL FLUMINENSE";"Cooperativa odontológica";"RUA PROFESSORA CLÉLIA";"12";;"VILA SANTA CECILIA";"Volta Redonda";"RJ";"27260500";"24";"21073350";"33486184";"uniodontosulfluminense@uniodontosf.com.br";"KÊNIA APARECIDA DA SILVA ACCIARITO";"REPRESENTANTE";5;"1998-12-16"
"335525";"54912241000136";"UNIODONTO SÃO CARLOS -  COOPERATIVA ODONTOLÓGICA";"UNIODONTO SÃO CARLOS";"Cooperativa odontológica";"RUA 15 DE NOVEMBRO";"2597";;"CENTRO";"São Carlos";"SP";"13560241";"16";"33626062";;"uniodontosaocarlos@terra.com.br";"NIVEA CELIA BONADIO COELHO";"DIRETORA PRESIDENTE";5;"1998-12-16"
"303259";"53206108000100";"UNIODONTO SÃO JOSÉ DO RIO PRETO - COOPERATIVA ODONTOLÓGICA";"UNIODONTO";"Cooperativa odontológica";"RUA INDEPENDENCIA ";"2651";;"CENTRO";"São José do Rio Preto";"SP";"15010110";"17";"32118400";"32346005";"uniodorp@uniodontoriopreto.com.br";"JOSÉ CARLOS AFONSO CUGINOTTI";"PRESIDENTE";5;"1998-12-16"
"319350";"02030488000125";"UNIODONTO TAUBATÉ COOPERATIVA DE TRABALHO ODONTOLOGICO";"UNIODONTO TAUBATE";"Cooperativa odontológica";"RUA DR. SOUZA ALVES ";"728";;"CENTRO";"Taubaté";"SP";"12020030";"12";"34110522";"36292511";"uniodonto@uniodontotaubate.com.br";"ALEXANDRE CURSINO DE MOURA SANTOS";"DIRETOR PRESIDENTE";5;"1998-12-17"
"370568";"17333055000116";"UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA";"UNIODONTO ";"Cooperativa odontológica";"RUA CORONEL MANOEL BORGES";"618";;"CENTRO";"Uberaba";"MG";"38060340";"34";"33347700";;"gerencia@uniodontouberaba.com.br";"WASHINGTON TADEU NASCIMENTO";"DIRETOR EXECUTIVO";5;"1998-12-17"
"382655";"02149799000108";"UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA";"UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA";"Cooperativa odontológica";"PRAÇA DOUTOR GAMA RODRIGUES";"365";;"CRUZ";"Lorena";"SP";"12606080";"12";"31532900";"31532746";"admwanda@uniodontovalehistorico.com.br";"WANDA MARIA RICOTA DE MELLO";"PRESIDENTE";5;"1998-12-16"
"345318";"08237810000178";"UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE";"UNIODONTO/RN";"Cooperativa odontológica";"RUA AÇU";"665";;"TIROL";"Natal";"RN";"59020110";"84";"40094664";"40094665";"gerencia@uniodontorn.com.br";"EUGÊNIO CARLOS ARAÚJO";"PRESIDENTE";5;"1998-12-17"
"420808";"24705602000102";"UNION ADMINISTRADORA DE BENEFÍCIOS EM SAÚDE LTDA - EPP";"UNION BENEFÍCIOS";"Administradora de Benefícios";"AV TEOTÔNIO PARREIRA COELHO ";"860";"SALA 01";"INGA ALTO";"Betim";"MG";"32604376";"31";"33917920";;"joao.figueiredo@unionadm.com.br";"JOÃO DE FIGUEIREDO PEREIRA CURADO";"DIRETOR";4;"2017-06-21"
"421278";"29045908000101";"UNIPACTUM ADMINISTRADORA DE BENEFÍCIOS LTDA.";;"Administradora de Benefícios";"RUA MINAS GERAIS";"165";;"VILA PINHEIRO";"Jacareí";"SP";"12307060";;;;"diretoria@unipactum.com.br";"JULIO CESAR BERBEL GERALDO";"ADMINISTRADOR";6;"2018-05-08"
"423114";"43707578000195";"UNITY ADMINISTRADORA DE BENEFÍCIOS LTDA";"UNITY ADMINISTRADORA DE BENEFÍCIOS LTDA";"Administradora de Benefícios";"Rua João Pessoa de Matos";"330";"Sala 501 e 502";"Praia da Costa";"Vila Velha";"ES";"29101115";"28";"33335300";;"wesley@unity.adm.br";"WESLEY BORGES FERNANDES";"Administrador";6;"2021-12-03"
"423335";"46426569000114";"UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.";"UNITY SAÚDE";"Medicina de Grupo";"QS 3 EPCT ";"SN";"LOTES 3  5  7 E 9  - SALAS 1701 A 1716 -";"ÁGUAS CLARAS ";"Brasília";"DF";"71953000";;;;"marcia.rodrigues@unitysaude.com.br";"DULIO CESAR LOPES SANTANA";"SOCIO ADMINISTRADOR";;"2022-10-03"
"413348";"67363341000100";"UNIVERSAL PLANO ODONTOLOGICO LTDA";;"Odontologia de Grupo";"RUA LARA CAMPOS ";"183";;"CENTRO";"Tietê";"SP";"18530000";"15";"32822943";;"financeiro@universaldental.com.br";"FELIPE JORGE PIOVEZANE";"SÓCIO";5;"2001-03-16"
"422134";"34608096000197";"UNIVIDA USA OPERADORA EM SAUDE S/A";"UNIVIDA USA OPERADORA EM SAUDE ";"Medicina de Grupo";"AV MELCHERT ";"926";"3 ANDAR";"VILA MATILDE";"São Paulo";"SP";"03508000";"11";"39957301";;"murilo.giorgini@gmail.com";"MURILO MENDES GIORGINI";"diretor financeiro";4;"2020-02-11"
"418137";"11076382000153";"UNIX SAÚDE S.A";"UNIX";"Medicina de Grupo";"RUA ARQUIMEDES GONÇALVES";"219";;"NAZARÉ";"Salvador";"BA";"40050300";"71";"21013444";;"UNIXSAUDE@GMAIL.COM";"JAIR SANTOS NETO";"REPRESENTANTE";6;"2011-07-13"
"414581";"04745753000187";"UNIÃO MÉDICA PLANOS DE SAÚDE S/A";"UNIÃO MÉDICA";"Medicina de Grupo";"PRAÇA CORONEL TERTULIANO ALMEIDA";"05";;"CENTRO";"Feira de Santana";"BA";"44001256";"75";"36032166";"33225784";"juridico@uniaomedica.com.br";"ANDRÉ RAIMUNDO FRANÇA GUIMARÃES";"DIRETOR PRESIDENTE";5;"2003-04-08"
"423131";"44060892000191";"UNIÃO SAUDE ADMINISTRADORA DE PLANOS DE SAUDE LTDA";;"Administradora de Benefícios";"Avenida das Américas";"500";"BLOCO 03, LOJA 105";"Barra da Tijuca";"Rio de Janeiro";"RJ";"22640904";;;;"thiago@unimedicasaude.com";"CARLOS ALBERTO CHAME FILHO";"Sócio administrador";;"2022-01-04"
"422126";"34811615000110";"UP HEALTH ADMINISTRADORA DE BENEFÍCIOS S/A";;"Administradora de Benefícios";"RUA CONSTRUTOR SEBASTIAO SOARES DE SOUZA";"96";"Salas 203 a 207";"Praia da Costa";"Vila Velha";"ES";"29101350";"27";"21242000";;"administrativo@uphealthadministradora.com.br";"CASEMIRO ALVES RAMOS JUNIOR";"Diretor Executivo";5;"2020-01-28"
"422223";"27841404000164";"UP SOLUÇÕES EM SAÚDE LTDA ";"UP SOLUÇÕES EM SAÚDE  ";"Administradora de Benefícios";"AVENIDA ANTONIO CARLOS COMITRE ";"540";"1 ANDAR - SALA 14";"PARQUE CAMPOLIM ";"Sorocaba";"SP";"18047620";"15";"32933060";;"ADMINISTRATIVO1@UPSAUDE.MED.BR";"RENATA LOLO HARO";"SÓCIA";;"2020-10-02"
"419061";"16384621000156";"USODONTO PLANOS DE SAÚDE LTDA";"USODONTO";"Odontologia de Grupo";"AVENIDA ALVARO MAIA";"742";"SALA 102";"CENTRO";"Manaus";"AM";"69025070";;;;"USODONTO.PLANO@HOTMAIL.COM";"JHONNY DOS SANTOS FIGUEIREDO";"DIRETOR - EXECUTIVO";5;"2013-10-03"
"424048";"29754208000188";"VALE PLANOS DE SAÚDE LTDA";"VALE SAÚDE";"Medicina de Grupo";"AV. CARDOSO DE SÁ";"647";;"CENTRO";"Petrolina";"PE";"56302110";"87";"21013190";;"valesaude@neurocardio.com.br";"JOSÉ CARLOS DE MOURA";"DIRETOR PRESIDENTE";;"2024-06-10"
"345695";"33592510000154";"VALE S/A";"VALE ";"Autogestão";"PRAIA DE BOTAFOGO";"186";"SALA 701 A 1901 - TORRE OSCAR NIEMEYER";"BOTAFOGO";"Rio de Janeiro";"RJ";"22250145";"21";"38144927";"38144453";"atendimento.ams@vale.com";"BRUNO CAMARA MEIRA";"REPRESENTANTE LEGAL";4;"1998-12-24"
"417301";"11340037000185";"VALEM ADMINISTRADORA DE BENEFÍCIOS LTDA";"VALEM";"Administradora de Benefícios";"AVENIDA DO CONTORNO";"4265";"5º ANDAR";"SÃO LUCAS";"Belo Horizonte";"MG";"30110021";"31";"32493000";"32325099";"CONTABILFISCAL@VALEM.COM.BR";"CÁTHIA COSTA CARVALHO RABELO";"ADMINISTRADOR";2;"2010-06-09"
"417581";"12091127000142";"VALLOR ADMINISTRADORA DE BENEFÍCIOS LTDA";"VALLOR BENEFÍCIOS";"Administradora de Benefícios";"AVENIDA ASSIS CHATEAUBRIAND";"288";"SALA 02 e 03";"FLORESTA";"Belo Horizonte";"MG";"30150100";"31";"33119128";;"ALEXANDRE@VALLORBENEFICIOS.COM.BR";"ALEXANDRE ANTÔNIO SÁ SOARES";"SóCIO-ADMINISTRADOR";4;"2010-09-21"
"423751";"51512067000146";"VALOR SAUDE ADMINISTRADORA DE BENEFICIOS LTDA";;"Administradora de Benefícios";"AL SANTOS";"415.0";"CONJ 131 ANDAR 13";"CERQUEIRA CESAR";"São Paulo";"SP";"01419913";"21";"35530509";;"administrativo@valorsaudeadm.com.br";"LEVI CRAVO NETTO";"Administrador";;"2023-09-04"
"424013";"51421959000131";"VCT PLANOS DE SAUDE LTDA";;"Medicina de Grupo";"RUA NOSSA SENHORA DA CONCEICAO";"756";"LETRA A SALA 05";"CENTRO";"Contagem";"MG";"32044000";"31";"983688989";;"felipe.gomes@campellogomes.com.br";"ANTONIO GOMES DOS SANTOS JUNIOR";"SÓCIO ADMINISTRADOR";;"2024-06-10"
"420018";"23532987000190";"VECTORIAL ADMINISTRADORA DE BENEFÍCIOS LTDA";;"Administradora de Benefícios";"RUA AFONSO ARINOS DE MELO FRANCO";"222";"BLOCO 01 - SALA 1701";"BARRA DA TIJUCA";"Rio de Janeiro";"RJ";"22631455";"21";"35531692";;"LEONARDO@UNIMEDICASAUDE.COM";"MARCELO SARMENTO DE CASTRO";"ADMINISTRADOR";6;"2016-01-11"
"422240";"30168875000168";"VIDA & SAUDE ADMINISTRADORA DE PLANOS DE SAUDE LTDA";;"Administradora de Benefícios";"RUA DA ASSEMBLÉIA";"10";"SALA 3811";"CENTRO";"Rio de Janeiro";"RJ";"20011901";"21";"22216677";;"acbastos16@gmail.com";"ANTONIO CARLOS ANTUNES BASTOS";"ADMINISTRADOR";6;"2020-07-14"
"422835";"41248894000110";"VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.";"VIDA TOP + SAÚDE";"Medicina de Grupo";"RUA PROFESSOR JOSÉ RANIERI";"8-55";"CONJUNTO B";"CENTRO";"Bauru";"SP";"17015361";"14";"21068700";;"DIRETORIA@VIDATOP.COM.BR";"ENIDÉLCIO DE JESUS SARTORI";"DIRETOR TÉCNICO E ADMINIS";5;"2021-07-09"
"416789";"09164784000168";"VIDAMAX ADMINISTRADORA DE BENEFÍCIOS LTDA";;"Administradora de Benefícios";"RUA AMÁLIA DE NORONHA";"151";"CONJUNTO 701";"PINHEIROS";"São Paulo";"SP";"05410010";"11";"31131717";"31131717";"RICARDO@VIDAMAX.COM.BR";"EMIGDIO RICARDO GARCIA JURADO";"DIRETOR";1;"2008-11-27"
"344443";"00864888000100";"VIDAPLAN SAÚDE LTDA. ";"VIDAPLAN SAUDE";"Medicina de Grupo";"AV MOACYR SAUDINO";"271";"BOX 22  - 3º ANDAR";"CENTRO";"Alfredo Chaves";"ES";"29240000";;;;"vidaplansaude.com.br@vidaplansaude.com.br";"JANUÁRIA LIMA BORGES";"Diretora Administrativa/Financeira";5;"1998-12-18"
"405582";"02333065000184";"VIP ASSISTENCIA ODONTOLOGICA LTDA.";"VIP ODONTO";"Odontologia de Grupo";"RUA PIMENTA DE PADUA";"2219";;"N. SRA. DE FATIMA";"São Sebastião do Paraíso";"MG";"37950000";"35";"35314000";"35316492";"vipodont@hotmail.com";"ELCIMAR BÌCEGO VILAS BOAS";"GERENCIA";6;"1999-07-01"
"403911";"01518211000183";"VISION MED ASSISTÊNCIA MÉDICA LTDA";;"Medicina de Grupo";"Avenida República do Chile ";"230";"Sala 2601";"Centro ";"Rio de Janeiro";"RJ";"20031170";"21";"25652550";"2125650303";"afrancis@goldencross.com.br";"ALOISIO JOSÉ DE SOUZA FRANCISCO";"DIRETOR";1;"1999-04-28"
"414905";"01648339000161";"VITA ASSISTÊNCIA A SAÚDE LTDA.";"SABIN SINAI";"Medicina de Grupo";"AVENIDA PRESIDENTE ITAMAR FRANCO";"4001";"LOJA 202 E";"CASCATINHA";"Juiz de Fora";"MG";"36033318";;;;"cristiane@sabinsinai.com.br";"CRISTIANE COIMBRA SCHEFFER";"REPRESENTANTE ";5;"2004-07-13"
"423831";"50991788000113";"VITACARE PLANOS DE SAUDE LTDA";"VITACARE";"Medicina de Grupo";"Avenida Manoel Dias da Silva";"737";"Edifício Multi 1º andar - sala 2";"Pituba";"Salvador";"BA";"41830000";"71";"991084561";;"flavio.freitas83@gmail.com";"FLÁVIO FREITAS DE OLIVEIRA";"Sócio-administrador";;"2023-12-18"
"423378";"46682893000101";"VITREA ADMINISTRADORA DE BENEFÍCIOS LTDA";"VITREA ADMINISTRADORA";"Administradora de Benefícios";"Rua José Versolato";"111";"bloco b, sala 3014";"centro";"São Bernardo do Campo";"SP";"09750730";"11";"98476002";;"tiagoantunes@maffixseguros.com.br";"TIAGO ANTUNES DA SILVA";"Sócio-administrador ";6;"2022-11-16"
"422592";"29604093000145";"VITTA SAUDE ADMINISTRADORA DE BENEFICIOS LTDA.";"VITTA SAUDE ADMINISTRADORA DE BENEFICIOS";"Administradora de Benefícios";"Avenida Doutora Ruth Cardoso";"7221";"7º andar";"Pinheiros";"São Paulo";"SP";"05425070";;;;"juridico@vitta.me";"CLÁUDIA REGINA GALDINO";"DIRETORA SÓCIA";;"2021-02-09"
"361461";"37880952000157";"VIVACOM PLANOS DE SAÚDE";"VIVACOM";"Autogestão";"AVENIDA T-10";"208";"LOTES 9/12, QUADRA 102, ED. NEW TIMES SQ";"SETOR BUENO";"Goiânia";"GO";"74223060";"62";"32388686";"32388647";"geraldo@saudevivacom.com.br";"GERALDO ALMEIDA SILVA";"DIRETOR DE SAUDE";3;"1998-12-29"
"414662";"04911101000175";"VIVENTERIS LTDA";;"Odontologia de Grupo";"Rua Santos Dumont";"3275";"Centro Empresarial Empire Center - 11º A";"ZONA 01";"Maringá";"PR";"87013050";"44";"31230528";;"lcastro@sudaodonto.com.br";"ARYADNE LARISSA DE ALMEIDA";"REPRESENTANTE";1;"2003-10-10"
"422657";"40208487000117";"VIVER BEM ADMINISTRADORA DE BENEFÍCIOS LTDA";"VIVER ADMINISTRADORA";"Administradora de Benefícios";"RUA DA ALFÂNDEGA";"100";"4º ANDAR";"CENTRO";"Rio de Janeiro";"RJ";"20070004";"21";"24911647";;"j.luiz@jlcarvalho.com.br";"OTÁVIO AUGUSTO DE SOUZA FARIA";"SOCIO ADMINISTRADOR/REPRE";;"2021-02-24"
"417122";"07983974000181";"VOCÊ CLUBE DE BENEFÍCIOS SOCIAIS, SAÚDE E ODONTOLÓGICO LTDA";"VOCÊ CLUBE DE BENEFÍCIOS";"Administradora de Benefícios";"Avenida Brigadeiro Faria Lima";"1478";"15º andar, cj. 1501";"Jardim Paulistano";"São Paulo";"SP";"01472900";"11";"31887300";"31887328";"VOCECLUBE@VOCECLUBE.COM.BR";"SAMUEL BELLUCO SILVEIRA SANTOS";"REPRESENTANTE";1;"2009-11-25"
"422487";"37319040000100";"VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA";"VOCÊ TOTAL";"Medicina de Grupo";"Rua Augusta";"1846";"2º andar, conjunto 211";"Cerqueira César";"São Paulo";"SP";"01412000";"11";"965721792947376936";;"felipe.gomes@campellogomes.com.br";"LUCAS EDUARDO MENEGUETTI";"Diretor Presidente";5;"2020-12-10"
"414247";"43999424000114";"VOLVO DO BRASIL VEÍCULOS LTDA.";"VOLVO";"Autogestão";"AV. JUSCELINO KUBITSCHECK DE OLIVEIRA";"2600";"LAT DIREITA";"CIC";"Curitiba";"PR";"81260900";"41";"31217100";;"dante.lago@arhya.com.br";"DANTE JOSÉ PIRATH LAGO";"GERENTE DE SAÚDE SEGU E MEIO A";;"2001-09-18"
"423742";"51181429000163";"VROCCHI WAY ADMINISTRADORA DE BENEFICIOS LTDA";"VROCCHI WAY";"Administradora de Benefícios";"RUA ITALIA";"33.0";;"JARDIM BONFIGLIOLI";"Jundiaí";"SP";"13207280";"11";"45888844";;"vi.rocchi47@gmail.com";"VITORIO ROCCHI";"Administrador";;"2023-09-04"
"421049";"27119150000175";"W. DENTAL PLANOS ODONTOLÓGICOS S.A";"W. DENTAL  ";"Odontologia de Grupo";"Avenida Getúlio Vargas";"196";"5º andar";"Centro";"Colatina";"ES";"29700010";"21";"30308540";;"ans@wdental.com.br";"IGOR DE FREITAS PEREIRA";"DIRETOR PRESIDENTE";4;"2017-09-29"
"419231";"19112659000168";"WIN - ADMINISTRADORA DE BENEFÍCIOS LTDA";"WIN SAÚDE";"Administradora de Benefícios";"RUA MINISTRO OROZIMBO NONATO";"442";"SALAS 701, 702, 707 e 708";"VILA DA SERRA";"Nova Lima";"MG";"34006053";"31";"32975353";;"adm@centraldosbeneficios.com.br";"IGOR MATEUS MARQUES DE OLIVEIRA";"ADMINISTRADOR";4;"2014-01-08"
"351628";"01127309000100";"WM ADMINISTRAÇÃO DE PLANOS ODONTOLÓGICOS LTDA.";"SHARING PLANOS ODONTOLÓGICOS";"Odontologia de Grupo";"RUA PADRE GATONE";"20";"SALA 11";"CENTRO";"Brusque";"SC";"88350350";"47";"30418070";;"cpd@uniodontosc.com.br";"MARCOS ADOLF PRINZ";"ADMINISTRADOR";5;"1999-01-06"
"421936";"33331873000136";"WRE BENEFÍCIOS EM SAÚDE  LTDA";;"Administradora de Benefícios";"RUA TEÓFILO OTONI";"82";"SALA 501";"Centro";"Rio de Janeiro";"RJ";"20090070";"21";"35469947";;"ricardo.escorcio@wreconsulting.com.br";"RICARDO ESCÓRCIO DE AZEVEDO";"SOCIO ADMINISTRADOR";6;"2020-03-12"
